date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:03:45	26916/26916	---M--	200	added ('OK')	image/png	etag:%226924-49e5a5dfdc606%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSp1PlyMoveGenerator__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSp1PlyMoveGenerator__inherit__graph.png	(from )
12:03:45	1011/1011	---M--	200	added ('OK')	image/png	etag:%223f3-49e5a61173b9a%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/dir_092b3ddb6f53dd5a0eaf693b16f1830e_dep.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/dir_092b3ddb6f53dd5a0eaf693b16f1830e_dep.png	(from )
12:03:45	6018/6018	---M--	200	added ('OK')	image/png	etag:%221782-49e5a5c61c845%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpRandomMoveGenerator__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpRandomMoveGenerator__inherit__graph.png	(from )
12:03:45	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:45%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/classFuegoMainEngine__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/classFuegoMainEngine__inherit__graph.png	(from )
12:03:45	5570/5570	---M--	200	added ('OK')	image/png	etag:%2215c2-49e5a631e0683%22	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctGlobalSearchStateFactory__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctGlobalSearchStateFactory__inherit__graph.png	(from )
12:03:45	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:45%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/smartgame-doc/form_4.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/smartgame-doc/form_4.png	(from )
12:03:46	4213/4213	---M--	200	added ('OK')	image/png	etag:%221075-49e5a61914e0c%22	http://fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/classFuegoMainEngine__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/classFuegoMainEngine__inherit__graph.png	(from )
12:03:46	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:45%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoBlock__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoBlock__inherit__graph.png	(from )
12:03:46	210/210	---M--	200	added ('OK')	image/png	etag:%22d2-49e5a538f8042%22	http://fuego.sourceforge.net/fuego-doc-1.1/smartgame-doc/form_4.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/smartgame-doc/form_4.png	(from )
12:03:46	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:45%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoSafetySolver__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoSafetySolver__inherit__graph.png	(from )
12:03:46	2137/2137	---M--	200	added ('OK')	image/png	etag:%22859-49e5a3fb64e96%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoBlock__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoBlock__inherit__graph.png	(from )
12:03:46	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:46%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSp1PlyMoveGenerator__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSp1PlyMoveGenerator__inherit__graph.png	(from )
12:03:46	3544/3544	---M--	200	added ('OK')	image/png	etag:%22dd8-49e5a3711c7ef%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoSafetySolver__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoSafetySolver__inherit__graph.png	(from )
12:03:47	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:46%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpRandomMoveGenerator__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpRandomMoveGenerator__inherit__graph.png	(from )
12:03:47	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:46%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/dir_092b3ddb6f53dd5a0eaf693b16f1830e_dep.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/dir_092b3ddb6f53dd5a0eaf693b16f1830e_dep.png	(from )
12:03:47	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:47%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctGlobalSearchStateFactory__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctGlobalSearchStateFactory__inherit__graph.png	(from )
12:03:47	1011/1011	---M--	200	added ('OK')	image/png	etag:%223f3-49e5a61173b9a%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/dir_092b3ddb6f53dd5a0eaf693b16f1830e_dep.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/dir_092b3ddb6f53dd5a0eaf693b16f1830e_dep.png	(from )
12:03:47	6018/6018	---M--	200	added ('OK')	image/png	etag:%221782-49e5a5c61c845%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpRandomMoveGenerator__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpRandomMoveGenerator__inherit__graph.png	(from )
12:03:48	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:47%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/classFuegoMainEngine__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/classFuegoMainEngine__inherit__graph.png	(from )
12:03:48	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:47%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/smartgame-doc/form_4.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/smartgame-doc/form_4.png	(from )
12:03:48	26916/26916	---M--	200	added ('OK')	image/png	etag:%226924-49e5a5dfdc606%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSp1PlyMoveGenerator__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSp1PlyMoveGenerator__inherit__graph.png	(from )
12:03:48	5570/5570	---M--	200	added ('OK')	image/png	etag:%2215c2-49e5a631e0683%22	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctGlobalSearchStateFactory__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctGlobalSearchStateFactory__inherit__graph.png	(from )
12:03:48	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:48%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoBlock__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoBlock__inherit__graph.png	(from )
12:03:49	210/210	---M--	200	added ('OK')	image/png	etag:%22d2-49e5a538f8042%22	http://fuego.sourceforge.net/fuego-doc-1.1/smartgame-doc/form_4.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/smartgame-doc/form_4.png	(from )
12:03:49	4213/4213	---M--	200	added ('OK')	image/png	etag:%221075-49e5a61914e0c%22	http://fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/classFuegoMainEngine__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/classFuegoMainEngine__inherit__graph.png	(from )
12:03:49	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:48%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoSafetySolver__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoSafetySolver__inherit__graph.png	(from )
12:03:49	2137/2137	---M--	200	added ('OK')	image/png	etag:%22859-49e5a3fb64e96%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoBlock__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoBlock__inherit__graph.png	(from )
12:03:49	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:48%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSp1PlyMoveGenerator__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSp1PlyMoveGenerator__inherit__graph.png	(from )
12:03:49	3544/3544	---M--	200	added ('OK')	image/png	etag:%22dd8-49e5a3711c7ef%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoSafetySolver__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoSafetySolver__inherit__graph.png	(from )
12:03:49	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:49%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpRandomMoveGenerator__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpRandomMoveGenerator__inherit__graph.png	(from )
12:03:50	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:49%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/dir_092b3ddb6f53dd5a0eaf693b16f1830e_dep.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/dir_092b3ddb6f53dd5a0eaf693b16f1830e_dep.png	(from )
12:03:50	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:49%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctGlobalSearchStateFactory__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctGlobalSearchStateFactory__inherit__graph.png	(from )
12:03:50	1011/1011	---M--	200	added ('OK')	image/png	etag:%223f3-49e5a61173b9a%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/dir_092b3ddb6f53dd5a0eaf693b16f1830e_dep.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/dir_092b3ddb6f53dd5a0eaf693b16f1830e_dep.png	(from )
12:03:50	6018/6018	---M--	200	added ('OK')	image/png	etag:%221782-49e5a5c61c845%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpRandomMoveGenerator__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpRandomMoveGenerator__inherit__graph.png	(from )
12:03:50	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:50%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/classFuegoMainEngine__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/classFuegoMainEngine__inherit__graph.png	(from )
12:03:51	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:50%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/smartgame-doc/form_4.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/smartgame-doc/form_4.png	(from )
12:03:51	26916/26916	---M--	200	added ('OK')	image/png	etag:%226924-49e5a5dfdc606%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSp1PlyMoveGenerator__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSp1PlyMoveGenerator__inherit__graph.png	(from )
12:03:51	4213/4213	---M--	200	added ('OK')	image/png	etag:%221075-49e5a61914e0c%22	http://fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/classFuegoMainEngine__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/classFuegoMainEngine__inherit__graph.png	(from )
12:03:51	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:50%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoBlock__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoBlock__inherit__graph.png	(from )
12:03:51	5570/5570	---M--	200	added ('OK')	image/png	etag:%2215c2-49e5a631e0683%22	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctGlobalSearchStateFactory__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctGlobalSearchStateFactory__inherit__graph.png	(from )
12:03:51	210/210	---M--	200	added ('OK')	image/png	etag:%22d2-49e5a538f8042%22	http://fuego.sourceforge.net/fuego-doc-1.1/smartgame-doc/form_4.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/smartgame-doc/form_4.png	(from )
12:03:51	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:51%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoSafetySolver__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoSafetySolver__inherit__graph.png	(from )
12:03:51	2137/2137	---M--	200	added ('OK')	image/png	etag:%22859-49e5a3fb64e96%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoBlock__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoBlock__inherit__graph.png	(from )
12:03:52	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:51%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSp1PlyMoveGenerator__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSp1PlyMoveGenerator__inherit__graph.png	(from )
12:03:52	3544/3544	---M--	200	added ('OK')	image/png	etag:%22dd8-49e5a3711c7ef%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoSafetySolver__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoSafetySolver__inherit__graph.png	(from )
12:03:52	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:51%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpRandomMoveGenerator__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpRandomMoveGenerator__inherit__graph.png	(from )
12:03:52	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:52%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/dir_092b3ddb6f53dd5a0eaf693b16f1830e_dep.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/dir_092b3ddb6f53dd5a0eaf693b16f1830e_dep.png	(from )
12:03:52	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:52%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctGlobalSearchStateFactory__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctGlobalSearchStateFactory__inherit__graph.png	(from )
12:03:53	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:52%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/classFuegoMainEngine__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/classFuegoMainEngine__inherit__graph.png	(from )
12:03:53	1011/1011	---M--	200	added ('OK')	image/png	etag:%223f3-49e5a61173b9a%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/dir_092b3ddb6f53dd5a0eaf693b16f1830e_dep.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/dir_092b3ddb6f53dd5a0eaf693b16f1830e_dep.png	(from )
12:03:53	6018/6018	---M--	200	added ('OK')	image/png	etag:%221782-49e5a5c61c845%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpRandomMoveGenerator__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpRandomMoveGenerator__inherit__graph.png	(from )
12:03:53	26916/26916	---M--	200	added ('OK')	image/png	etag:%226924-49e5a5dfdc606%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSp1PlyMoveGenerator__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSp1PlyMoveGenerator__inherit__graph.png	(from )
12:03:53	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:53%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/smartgame-doc/form_4.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/smartgame-doc/form_4.png	(from )
12:03:53	5570/5570	---M--	200	added ('OK')	image/png	etag:%2215c2-49e5a631e0683%22	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctGlobalSearchStateFactory__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctGlobalSearchStateFactory__inherit__graph.png	(from )
12:03:54	4213/4213	---M--	200	added ('OK')	image/png	etag:%221075-49e5a61914e0c%22	http://fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/classFuegoMainEngine__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/classFuegoMainEngine__inherit__graph.png	(from )
12:03:54	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:53%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoBlock__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoBlock__inherit__graph.png	(from )
12:03:54	210/210	---M--	200	added ('OK')	image/png	etag:%22d2-49e5a538f8042%22	http://fuego.sourceforge.net/fuego-doc-1.1/smartgame-doc/form_4.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/smartgame-doc/form_4.png	(from )
12:03:54	2137/2137	---M--	200	added ('OK')	image/png	etag:%22859-49e5a3fb64e96%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoBlock__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoBlock__inherit__graph.png	(from )
12:03:54	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:54%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoSafetySolver__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoSafetySolver__inherit__graph.png	(from )
12:03:54	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:54%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSp1PlyMoveGenerator__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSp1PlyMoveGenerator__inherit__graph.png	(from )
12:03:55	3544/3544	---M--	200	added ('OK')	image/png	etag:%22dd8-49e5a3711c7ef%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoSafetySolver__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoSafetySolver__inherit__graph.png	(from )
12:03:55	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:54%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpRandomMoveGenerator__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpRandomMoveGenerator__inherit__graph.png	(from )
12:03:55	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:54%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/dir_092b3ddb6f53dd5a0eaf693b16f1830e_dep.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/dir_092b3ddb6f53dd5a0eaf693b16f1830e_dep.png	(from )
12:03:55	400/400	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2025%20Apr%202012%2018:03:55%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctGlobalSearchStateFactory__inherit__graph.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctGlobalSearchStateFactory__inherit__graph.png	(from )
12:03:56	1011/1011	---M--	200	added ('OK')	image/png	etag:%223f3-49e5a61173b9a%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/dir_092b3ddb6f53dd5a0eaf693b16f1830e_dep.png	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/dir_092b3ddb6f53dd5a0eaf693b16f1830e_dep.png	(from )
